"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2871","checkLoginWithWrongEmail","KaitenQA Regression Test","Wed Jul 23 19:04:19 GMT 2025","passed","Wed Jul 23 19:04:22 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkLoginWithWrongEmail"
"","8928","checkLoginWithWrongPin","KaitenQA Regression Test","Wed Jul 23 19:04:10 GMT 2025","passed","Wed Jul 23 19:04:19 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkLoginWithWrongPin"
"","12771","checkDragAndDropCard","KaitenQA Regression Test","Wed Jul 23 19:06:27 GMT 2025","passed","Wed Jul 23 19:06:39 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkDragAndDropCard"
"","1090","checkCreatingBoard","KaitenQA Regression Test","Wed Jul 23 19:07:06 GMT 2025","passed","Wed Jul 23 19:07:07 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkCreatingBoard"
"","2009","checkDeletingCard","KaitenQA Regression Test","Wed Jul 23 19:07:13 GMT 2025","passed","Wed Jul 23 19:07:16 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkDeletingCard"
"","7829","checkChangeAccountPassword","KaitenQA Regression Test","Wed Jul 23 19:04:59 GMT 2025","passed","Wed Jul 23 19:05:07 GMT 2025","tests.ui.ProfileTest","Chrome UI Tests","tests.ui.ProfileTest","checkChangeAccountPassword"
"","9609","checkCreatingCustomFilter","KaitenQA Regression Test","Wed Jul 23 19:05:48 GMT 2025","passed","Wed Jul 23 19:05:58 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkCreatingCustomFilter"
"","8008","checkChangeAvatar","KaitenQA Regression Test","Wed Jul 23 19:04:51 GMT 2025","passed","Wed Jul 23 19:04:59 GMT 2025","tests.ui.ProfileTest","Chrome UI Tests","tests.ui.ProfileTest","checkChangeAvatar"
"","2973","checkLoginWithWrongPassword","KaitenQA Regression Test","Wed Jul 23 19:04:07 GMT 2025","passed","Wed Jul 23 19:04:10 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkLoginWithWrongPassword"
"","616","checkAddCardDescriptionAndAsap","KaitenQA Regression Test","Wed Jul 23 19:07:10 GMT 2025","passed","Wed Jul 23 19:07:10 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddCardDescriptionAndAsap"
"","8474","checkSwitchTheme","KaitenQA Regression Test","Wed Jul 23 19:04:33 GMT 2025","passed","Wed Jul 23 19:04:41 GMT 2025","tests.ui.ProfileTest","Chrome UI Tests","tests.ui.ProfileTest","checkSwitchTheme"
"","11817","checkSearchByCustomFilter","KaitenQA Regression Test","Wed Jul 23 19:05:58 GMT 2025","passed","Wed Jul 23 19:06:10 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkSearchByCustomFilter"
"","1412","checkCreatingCard","KaitenQA Regression Test","Wed Jul 23 19:07:07 GMT 2025","passed","Wed Jul 23 19:07:08 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkCreatingCard"
"","9985","checkAddComment","KaitenQA Regression Test","Wed Jul 23 19:06:39 GMT 2025","passed","Wed Jul 23 19:06:49 GMT 2025","tests.ui.WorkspaceTest","Chrome UI Tests","tests.ui.WorkspaceTest","checkAddComment"
"","543","checkAddCommentToCard","KaitenQA Regression Test","Wed Jul 23 19:07:08 GMT 2025","passed","Wed Jul 23 19:07:09 GMT 2025","tests.api.KaitenApiTest","API Tests","tests.api.KaitenApiTest","checkAddCommentToCard"
"","16699","checkSuccessLoginWithPin","KaitenQA Regression Test","Wed Jul 23 19:03:45 GMT 2025","passed","Wed Jul 23 19:04:02 GMT 2025","tests.ui.LoginTest","Chrome UI Tests","tests.ui.LoginTest","checkSuccessLoginWithPin"
